425
266	31	1	1	0.000060	0.000460	1.008200	1	a
266	270	0	1	0.000800	0.003480	0.000000	1	a
271	266	1	1	0.024390	0.436820	0.966800	1	a
273	266	1	1	0.036240	0.648980	0.979600	1	a
292	270	1	1	0.015780	0.374860	1.043500	1	a
293	270	1	1	0.015780	0.374860	0.939100	1	a
294	270	1	1	0.016020	0.380460	1.043500	1	a
295	270	1	1	0.000000	0.152000	1.043500	1	a
296	270	1	1	0.000000	0.800000	1.043500	1	a
271	272	0	1	0.055580	0.246660	0.000000	1	a
271	268	0	1	0.111180	0.493320	0.000000	1	a
271	268	0	1	0.111180	0.493320	0.000000	1	a
273	267	0	1	0.076220	0.432860	0.000000	1	a
273	267	0	1	0.076220	0.432860	0.000000	1	a
267	274	0	1	0.053700	0.070260	0.000000	1	a
274	276	0	1	1.106800	0.952780	0.000000	1	a
275	274	1	1	0.443640	2.815200	1.000000	1	a
277	267	1	1	0.507480	3.220200	1.000000	1	a
278	276	1	1	0.666880	3.944000	1.000000	1	a
279	276	1	1	0.611300	3.615200	1.000000	1	a
297	272	1	1	0.441200	2.966800	1.000000	1	a
298	272	1	1	0.307920	2.057000	1.000000	1	a
272	268	0	1	0.055800	0.246660	0.000000	1	a
280	268	1	1	0.736330	4.672400	1.000000	1	a
281	268	1	1	0.769780	4.884600	1.000000	1	a
282	268	1	1	0.757320	4.805600	1.000000	1	a
268	291	0	1	0.073780	0.063520	0.000000	1	a
291	269	0	1	0.038320	0.028940	0.000000	1	a
288	269	1	1	0.366140	2.456000	1.000000	1	a
289	269	1	1	1.059300	5.453600	1.000000	1	a
290	269	1	1	0.156700	1.699400	1.000000	1	a
283	268	1	1	0.130060	1.391200	1.000000	1	a
284	268	1	1	0.544840	3.457200	1.000000	1	a
285	268	1	1	0.154260	1.672900	1.000000	1	a
286	268	1	1	0.384900	2.571200	1.000000	1	a
287	268	1	1	0.441200	2.966800	1.000000	1	a
273	299	0	1	0.235520	0.990360	0.000000	1	a
300	294	1	1	0.000000	0.750000	0.958300	1	a
1	5	0	1	0.001000	0.006000	0.000000	1	a
2	6	0	1	0.001000	0.009000	0.000000	1	a
2	8	0	1	0.006000	0.027000	0.054000	1	a
3	7	0	1	0.000000	0.003000	0.000000	1	a
3	18	0	1	0.008000	0.069000	0.139000	1	a
3	129	0	1	0.001000	0.007000	0.000000	1	a
4	16	0	1	0.002000	0.019000	1.127000	1	a
5	9	0	1	0.006000	0.029000	0.018000	1	a
7	12	0	1	0.001000	0.009000	0.070000	1	a
7	110	0	1	0.001000	0.007000	0.014000	1	a
8	11	0	1	0.013000	0.059500	0.033000	1	a
8	14	0	1	0.013000	0.042000	0.081000	1	a
9	11	0	1	0.006000	0.027000	0.013000	1	a
11	13	0	1	0.008000	0.034000	0.018000	1	a
12	20	0	1	0.002000	0.015000	0.118000	1	a
13	19	0	1	0.006000	0.034000	0.016000	1	a
14	15	0	1	0.014000	0.042000	0.097000	1	a
15	31	0	1	0.065000	0.248000	0.121000	1	a
15	74	0	1	0.099000	0.248000	0.035000	1	a
15	75	0	1	0.096000	0.363000	0.048000	1	a
16	36	0	1	0.002000	0.022000	1.280000	1	a
18	20	0	1	0.002000	0.018000	0.036000	1	a
18	72	0	1	0.013000	0.080000	0.151000	1	a
19	21	0	1	0.016000	0.033000	0.015000	1	a
19	26	0	1	0.069000	0.186000	0.098000	1	a
20	23	0	1	0.004000	0.034000	0.280000	1	a
21	22	0	1	0.052000	0.111000	0.050000	1	a
